x,y,type,color
27.99310468263023,-20.40931358065362,centerline,black
29.310706089764675,-23.73855375155583,centerline,black
30.39193524863875,-27.152241096793407,centerline,black
31.283039015187537,-30.62063951028328,centerline,black
32.02216447723028,-34.12471599488094,centerline,black
32.64223970798977,-37.651896831512325,centerline,black
33.1713409130503,-41.19392743590858,centerline,black
33.63472354712728,-44.74519299070056,centerline,black
33.63472354712728,-44.74519299070055,centerline,black
34.04017889219173,-48.303498053616536,centerline,black
34.3280995299631,-51.873005972193525,centerline,black
34.40694545127745,-55.452724468267945,centerline,black
34.159118285032335,-59.02367152299223,centerline,black
33.43575341034638,-62.52735810285687,centerline,black
32.08457934238383,-65.83705266146272,centerline,black
30.091801986896723,-68.80663544253426,centerline,black
27.65396201523213,-71.4267034726873,centerline,black
24.94479120124417,-73.76730187006832,centerline,black
22.07662707991857,-75.91132576389248,centerline,black
19.123434167251208,-77.93722816207674,centerline,black
16.139656818691332,-79.91801284327212,centerline,black
13.156188762298623,-81.89926697835801,centerline,black
10.180587043512158,-83.89230929502796,centerline,black
7.219203047763763,-85.9064048865455,centerline,black
4.278349152385417,-87.95034502753546,centerline,black
1.3638259649876012,-90.03164473340445,centerline,black
-1.5409002202392905,-92.12661911117365,centerline,black
-4.4982232603193175,-94.1462056268279,centerline,black
-7.574400762746908,-95.97822897554491,centerline,black
-10.825675185223446,-97.47389134592063,centerline,black
-14.270479589207977,-98.43383020002601,centerline,black
-17.83591936441525,-98.71771072122381,centerline,black
-21.409514876570352,-98.506566235609,centerline,black
-24.960943453327868,-98.04610139163279,centerline,black
-28.5061731571918,-97.53856946525545,centerline,black
-32.06710964824347,-97.1616199431243,centerline,black
-35.64610566942732,-97.06262824217167,centerline,black
-39.22527206959238,-97.18234100900175,centerline,black
-42.80208675429748,-97.36342287004332,centerline,black
-46.382198761428086,-97.4425153090117,centerline,black
-49.9559139119699,-97.23647585783664,centerline,black
-53.465221855691794,-96.54303528419405,centerline,black
-56.78712044298791,-95.21878275631482,centerline,black
-59.82954521613178,-93.33688672635118,centerline,black
-62.54949357935237,-91.0119390565174,centerline,black
-64.91809857132276,-88.3294015497332,centerline,black
-66.90363848510249,-85.35209389354705,centerline,black
-68.4603647516115,-82.13007907988276,centerline,black
-69.55994591594104,-78.72414925431406,centerline,black
-70.2961498906895,-75.22033744460933,centerline,black
-70.80806519662407,-71.67599760049102,centerline,black
-71.23784036264364,-68.1204797761324,centerline,black
-71.72655584001662,-64.5727885624689,centerline,black
-72.416380238885,-61.0593379293334,centerline,black
