x,y,type,color
-18.24945296840585,34.66409732561156,centerline,black
-19.889661610987005,34.586751062578436,centerline,black
-21.436618364590775,34.182031144168064,centerline,black
-22.88479785440769,33.47732125990231,centerline,black
-24.272699935502693,32.5629114234808,centerline,black
-25.640848690069433,31.531984005743098,centerline,black
-27.029768200301547,30.477721377528837,centerline,black
-28.477843392041535,29.489290688045728,centerline,black
-29.989584386219207,28.592275679244494,centerline,black
-31.542435456942847,27.761457180242992,centerline,black
-33.11308504570188,26.970197313443364,centerline,black
-34.678221593985725,26.191858201247786,centerline,black
-36.214533543283835,25.399801966058416,centerline,black
-37.69870933508563,24.56739073027741,centerline,black
-39.10743741088055,23.66798661630694,centerline,black
-40.417406212158,22.674951746549155,centerline,black
-41.60530418040742,21.561648243406225,centerline,black
-42.64781975711824,20.301438229280308,centerline,black
-43.52373231888878,18.875710252652276,centerline,black
-44.222714324111195,17.307667892711933,centerline,black
-44.737974173592704,15.634088072122243,centerline,black
-45.06272212460553,13.891754839917256,centerline,black
-45.19016843442198,12.117452245131027,centerline,black
-45.11352633826847,10.347961686473864,centerline,black
-44.82914325247503,8.61727519986811,centerline,black
-44.34244101247981,6.951308757299187,centerline,black
-43.660474269812056,5.374525154853083,centerline,black
-42.79029767600104,3.911387188615821,centerline,black
-41.73896588257601,2.586357654673387,centerline,black
-40.514008445508686,1.4231874246484129,centerline,black
-39.15057408981481,0.4042237522117631,centerline,black
-37.726125512403414,-0.5516185577662611,centerline,black
-36.32170799140263,-1.5307953118135114,centerline,black
-35.01836680494061,-2.619762316457882,centerline,black
-33.89714723114547,-3.904975378227256,centerline,black
-33.0148897680094,-5.44172302547795,centerline,black
-32.30132659575157,-7.121622797790904,centerline,black
-31.64461080594069,-8.782752933220154,centerline,black
-30.932871810123775,-10.263161178246781,centerline,black
-30.054239019847877,-11.400895279351788,centerline,black
-28.89985259376384,-12.039306722695803,centerline,black
-27.45270099974939,-12.183547207260991,centerline,black
-25.802267549031676,-12.026370016243343,centerline,black
-24.043995723931065,-11.77102788524533,centerline,black
-22.273329006768,-11.620773549869464,centerline,black
-20.585710879862848,-11.778859745718245,centerline,black
-19.052748508781683,-12.39055815473269,centerline,black
-17.648427451312834,-13.363679120451353,centerline,black
-16.321745257015603,-14.545250481256877,centerline,black
-15.02169946357719,-15.782300046653257,centerline,black
-13.697287608684736,-16.921855626144527,centerline,black
-12.297507230025438,-17.810945029234695,centerline,black
-10.772233458410614,-18.297883576447553,centerline,black
-9.12508053343742,-18.309826876419606,centerline,black
-7.443587384841351,-17.89705589099409,centerline,black
-5.82258629846822,-17.120551616124295,centerline,black
-4.35690956016391,-16.041295047763498,centerline,black
-3.1413894557742363,-14.72026718186495,centerline,black
-2.2688804603085604,-13.218247015365685,centerline,black
-1.752249898630371,-11.587844247438182,centerline,black
-1.4986292677777993,-9.870869499399232,centerline,black
-1.407896459756742,-8.10839256282908,centerline,black
-1.3799293665730978,-6.341483229307892,centerline,black
-1.3146058802327616,-4.611211290415918,centerline,black
-1.1118038927416283,-2.958646537733321,centerline,black
-0.6777596413661406,-1.4218252124925854,centerline,black
